Timestamp,Year,Month,Day,Hour,PM2.5
10/10/2020 18:00,2020,10,10,18,36.6
10/10/2020 19:00,2020,10,10,19,39.15
10/10/2020 20:00,2020,10,10,20,43
10/10/2020 21:00,2020,10,10,21,44.85
10/10/2020 22:00,2020,10,10,22,48.3
10/10/2020 23:00,2020,10,10,23,44.85
10/11/2020 0:00,2020,10,11,0,45.85
10/11/2020 1:00,2020,10,11,1,43.14
10/11/2020 2:00,2020,10,11,2,45.53
10/11/2020 3:00,2020,10,11,3,42.82
10/11/2020 4:00,2020,10,11,4,39.43
10/11/2020 5:00,2020,10,11,5,41.47
10/11/2020 6:00,2020,10,11,6,38.82
10/11/2020 7:00,2020,10,11,7,40.99
10/11/2020 8:00,2020,10,11,8,44.52
10/11/2020 9:00,2020,10,11,9,43.23
10/11/2020 10:00,2020,10,11,10,44.39
10/11/2020 11:00,2020,10,11,11,42.47
10/11/2020 12:00,2020,10,11,12,39.06
10/11/2020 13:00,2020,10,11,13,37.59
10/11/2020 14:00,2020,10,11,14,35.28
10/11/2020 15:00,2020,10,11,15,32.88
10/11/2020 16:00,2020,10,11,16,32.7
10/11/2020 17:00,2020,10,11,17,33.29
10/11/2020 18:00,2020,10,11,18,36.76
10/11/2020 19:00,2020,10,11,19,39.85
10/11/2020 20:00,2020,10,11,20,45.62
10/11/2020 21:00,2020,10,11,21,51.95
10/11/2020 22:00,2020,10,11,22,50.33
10/11/2020 23:00,2020,10,11,23,49.88
10/12/2020 0:00,2020,10,12,0,47.61
10/12/2020 1:00,2020,10,12,1,45.65
10/12/2020 2:00,2020,10,12,2,44.18
10/12/2020 3:00,2020,10,12,3,43.38
10/12/2020 4:00,2020,10,12,4,42.29
10/12/2020 5:00,2020,10,12,5,43.31
10/12/2020 6:00,2020,10,12,6,42.79
10/12/2020 7:00,2020,10,12,7,45.67
10/12/2020 8:00,2020,10,12,8,47.57
10/12/2020 9:00,2020,10,12,9,48.81
10/12/2020 10:00,2020,10,12,10,46.69
10/12/2020 11:00,2020,10,12,11,45.76
10/12/2020 12:00,2020,10,12,12,38.94
10/12/2020 13:00,2020,10,12,13,35.33
10/12/2020 14:00,2020,10,12,14,39.44
10/12/2020 15:00,2020,10,12,15,46.44
10/12/2020 16:00,2020,10,12,16,48.87
10/12/2020 17:00,2020,10,12,17,53.07
10/12/2020 18:00,2020,10,12,18,51.23
10/12/2020 19:00,2020,10,12,19,49.83
10/12/2020 20:00,2020,10,12,20,48.69
10/12/2020 21:00,2020,10,12,21,43.96
10/12/2020 22:00,2020,10,12,22,43.4
10/12/2020 23:00,2020,10,12,23,43.91
10/13/2020 0:00,2020,10,13,0,41.63
10/13/2020 1:00,2020,10,13,1,40.94
10/13/2020 2:00,2020,10,13,2,44.78
10/13/2020 3:00,2020,10,13,3,44.46
10/13/2020 4:00,2020,10,13,4,47.65
10/13/2020 5:00,2020,10,13,5,45.54
10/13/2020 6:00,2020,10,13,6,41.79
10/13/2020 7:00,2020,10,13,7,41.72
10/13/2020 8:00,2020,10,13,8,37.76
10/13/2020 9:00,2020,10,13,9,36.33
10/13/2020 10:00,2020,10,13,10,35.67
10/13/2020 11:00,2020,10,13,11,34.1
10/13/2020 12:00,2020,10,13,12,35.88
10/13/2020 13:00,2020,10,13,13,37.97
10/13/2020 14:00,2020,10,13,14,40.81
10/13/2020 15:00,2020,10,13,15,42.19
10/13/2020 16:00,2020,10,13,16,44.43
10/13/2020 17:00,2020,10,13,17,46.4
10/13/2020 18:00,2020,10,13,18,46.38
10/13/2020 19:00,2020,10,13,19,45.22
10/13/2020 20:00,2020,10,13,20,42.21
10/13/2020 21:00,2020,10,13,21,42.96
10/13/2020 22:00,2020,10,13,22,40.72
10/13/2020 23:00,2020,10,13,23,39.02
10/14/2020 0:00,2020,10,14,0,38.97
10/14/2020 1:00,2020,10,14,1,39.19
10/14/2020 2:00,2020,10,14,2,40.8
10/14/2020 3:00,2020,10,14,3,42.75
10/14/2020 4:00,2020,10,14,4,44.62
10/14/2020 5:00,2020,10,14,5,44.5
10/14/2020 6:00,2020,10,14,6,43.5
10/14/2020 7:00,2020,10,14,7,43.11
10/14/2020 8:00,2020,10,14,8,41.82
10/14/2020 9:00,2020,10,14,9,64.31
10/14/2020 10:00,2020,10,14,10,64.79
10/14/2020 11:00,2020,10,14,11,32.96
10/14/2020 12:00,2020,10,14,12,33.1
10/14/2020 13:00,2020,10,14,13,32.66
10/14/2020 14:00,2020,10,14,14,38.8
10/14/2020 15:00,2020,10,14,15,42.91
10/14/2020 16:00,2020,10,14,16,46.51
10/14/2020 17:00,2020,10,14,17,49.42
10/14/2020 18:00,2020,10,14,18,47.5
10/14/2020 19:00,2020,10,14,19,45.84
10/14/2020 20:00,2020,10,14,20,46.47
10/14/2020 21:00,2020,10,14,21,46.56
10/14/2020 22:00,2020,10,14,22,46.44
10/14/2020 23:00,2020,10,14,23,46.89
10/15/2020 0:00,2020,10,15,0,46.58
10/15/2020 1:00,2020,10,15,1,42.79
10/15/2020 2:00,2020,10,15,2,48.27
10/15/2020 3:00,2020,10,15,3,46.08
10/15/2020 4:00,2020,10,15,4,46.79
10/15/2020 5:00,2020,10,15,5,48.13
10/15/2020 6:00,2020,10,15,6,45.05
10/15/2020 7:00,2020,10,15,7,39.41
10/15/2020 8:00,2020,10,15,8,36.42
10/15/2020 9:00,2020,10,15,9,32.2
10/15/2020 10:00,2020,10,15,10,32.96
10/15/2020 11:00,2020,10,15,11,33.06
10/15/2020 12:00,2020,10,15,12,32.93
10/15/2020 13:00,2020,10,15,13,34.75
10/15/2020 14:00,2020,10,15,14,38.37
10/15/2020 15:00,2020,10,15,15,40.52
10/15/2020 16:00,2020,10,15,16,49.02
10/15/2020 17:00,2020,10,15,17,49.4
10/15/2020 18:00,2020,10,15,18,47.07
10/15/2020 19:00,2020,10,15,19,43.57
10/15/2020 20:00,2020,10,15,20,46.72
10/15/2020 21:00,2020,10,15,21,46
10/15/2020 22:00,2020,10,15,22,44.5
10/15/2020 23:00,2020,10,15,23,43.73
10/16/2020 0:00,2020,10,16,0,42.68
10/16/2020 1:00,2020,10,16,1,42.07
10/16/2020 2:00,2020,10,16,2,41.28
10/16/2020 3:00,2020,10,16,3,43.13
10/16/2020 4:00,2020,10,16,4,45.85
10/16/2020 5:00,2020,10,16,5,44.83
10/16/2020 6:00,2020,10,16,6,42.16
10/16/2020 7:00,2020,10,16,7,38.17
10/16/2020 8:00,2020,10,16,8,34.44
10/16/2020 9:00,2020,10,16,9,33.54
10/16/2020 10:00,2020,10,16,10,31.09
10/16/2020 11:00,2020,10,16,11,29.22
10/16/2020 12:00,2020,10,16,12,31.71
10/16/2020 13:00,2020,10,16,13,32.63
10/16/2020 14:00,2020,10,16,14,39.6
10/16/2020 15:00,2020,10,16,15,46.45
10/16/2020 16:00,2020,10,16,16,48.06
10/16/2020 17:00,2020,10,16,17,50.54
10/16/2020 18:00,2020,10,16,18,51.85
10/16/2020 19:00,2020,10,16,19,49.61
10/16/2020 20:00,2020,10,16,20,48.61
10/16/2020 21:00,2020,10,16,21,48.49
10/16/2020 22:00,2020,10,16,22,46.14
10/16/2020 23:00,2020,10,16,23,46.65
10/17/2020 0:00,2020,10,17,0,45.18
10/17/2020 1:00,2020,10,17,1,42.23
10/17/2020 2:00,2020,10,17,2,44.91
10/17/2020 3:00,2020,10,17,3,46.2
10/17/2020 4:00,2020,10,17,4,50.55
10/17/2020 5:00,2020,10,17,5,57.73
10/17/2020 6:00,2020,10,17,6,52.9
10/17/2020 7:00,2020,10,17,7,45.52
10/17/2020 8:00,2020,10,17,8,41.93
10/17/2020 9:00,2020,10,17,9,39.35
10/17/2020 10:00,2020,10,17,10,41.31
10/17/2020 11:00,2020,10,17,11,35.32
10/17/2020 12:00,2020,10,17,12,35.84
10/17/2020 13:00,2020,10,17,13,38.05
10/17/2020 14:00,2020,10,17,14,42.86
10/17/2020 15:00,2020,10,17,15,46.88
10/17/2020 16:00,2020,10,17,16,50.71
10/17/2020 17:00,2020,10,17,17,50.96
10/17/2020 18:00,2020,10,17,18,55.25
10/17/2020 19:00,2020,10,17,19,52.94
10/17/2020 20:00,2020,10,17,20,50.05
10/17/2020 21:00,2020,10,17,21,47.37
10/17/2020 22:00,2020,10,17,22,47.31
10/17/2020 23:00,2020,10,17,23,46.51
10/18/2020 0:00,2020,10,18,0,44.08
10/18/2020 1:00,2020,10,18,1,44.88
10/18/2020 2:00,2020,10,18,2,46.28
10/18/2020 3:00,2020,10,18,3,46.59
10/18/2020 4:00,2020,10,18,4,48.56
10/18/2020 5:00,2020,10,18,5,49.92
10/18/2020 6:00,2020,10,18,6,48.83
10/18/2020 7:00,2020,10,18,7,44.02
10/18/2020 8:00,2020,10,18,8,40.88
10/18/2020 9:00,2020,10,18,9,38.93
10/18/2020 10:00,2020,10,18,10,36.87
10/18/2020 11:00,2020,10,18,11,35.12
10/18/2020 12:00,2020,10,18,12,33.24
10/18/2020 13:00,2020,10,18,13,35.36
10/18/2020 14:00,2020,10,18,14,38.91
10/18/2020 15:00,2020,10,18,15,44.97
10/18/2020 16:00,2020,10,18,16,49.5
10/18/2020 17:00,2020,10,18,17,52.85
10/18/2020 18:00,2020,10,18,18,51.3
10/18/2020 19:00,2020,10,18,19,48.88
10/18/2020 20:00,2020,10,18,20,49.14
10/18/2020 21:00,2020,10,18,21,49.78
10/18/2020 22:00,2020,10,18,22,47.37
10/18/2020 23:00,2020,10,18,23,46.77
10/19/2020 0:00,2020,10,19,0,44.39
10/19/2020 1:00,2020,10,19,1,44.68
10/19/2020 2:00,2020,10,19,2,45
10/19/2020 3:00,2020,10,19,3,49.63
10/19/2020 4:00,2020,10,19,4,53.56
10/19/2020 5:00,2020,10,19,5,53.87
10/19/2020 6:00,2020,10,19,6,52.52
10/19/2020 7:00,2020,10,19,7,46.81
10/19/2020 8:00,2020,10,19,8,41.93
10/19/2020 9:00,2020,10,19,9,39.25
10/19/2020 10:00,2020,10,19,10,38.7
10/19/2020 11:00,2020,10,19,11,38.79
10/19/2020 12:00,2020,10,19,12,36.22
10/19/2020 13:00,2020,10,19,13,40.82
10/19/2020 14:00,2020,10,19,14,46.52
10/19/2020 15:00,2020,10,19,15,50.08
10/19/2020 16:00,2020,10,19,16,55.03
10/19/2020 17:00,2020,10,19,17,58.99
10/19/2020 18:00,2020,10,19,18,60.44
10/19/2020 19:00,2020,10,19,19,56.85
10/19/2020 20:00,2020,10,19,20,57.89
10/19/2020 21:00,2020,10,19,21,52.29
10/19/2020 22:00,2020,10,19,22,49.58
10/19/2020 23:00,2020,10,19,23,48.84
10/20/2020 0:00,2020,10,20,0,46.95
10/20/2020 1:00,2020,10,20,1,45.23
10/20/2020 2:00,2020,10,20,2,47.98
10/20/2020 3:00,2020,10,20,3,49.75
10/20/2020 4:00,2020,10,20,4,52.26
10/20/2020 5:00,2020,10,20,5,52.69
10/20/2020 6:00,2020,10,20,6,51.14
10/20/2020 7:00,2020,10,20,7,49.54
10/20/2020 8:00,2020,10,20,8,46.49
10/20/2020 9:00,2020,10,20,9,42.58
10/20/2020 10:00,2020,10,20,10,39.08
10/20/2020 11:00,2020,10,20,11,39.07
10/20/2020 12:00,2020,10,20,12,39.44
10/20/2020 13:00,2020,10,20,13,41.34
10/20/2020 14:00,2020,10,20,14,47.69
10/20/2020 15:00,2020,10,20,15,57.31
10/20/2020 16:00,2020,10,20,16,64.7
10/20/2020 17:00,2020,10,20,17,64.11
10/20/2020 18:00,2020,10,20,18,64.13
10/20/2020 19:00,2020,10,20,19,59.62
10/20/2020 20:00,2020,10,20,20,55.81
10/20/2020 21:00,2020,10,20,21,55.51
10/20/2020 22:00,2020,10,20,22,51.78
10/20/2020 23:00,2020,10,20,23,50.82
10/21/2020 0:00,2020,10,21,0,53.72
10/21/2020 1:00,2020,10,21,1,51.92
10/21/2020 2:00,2020,10,21,2,49.5
10/21/2020 3:00,2020,10,21,3,54.48
10/21/2020 4:00,2020,10,21,4,57.66
10/21/2020 5:00,2020,10,21,5,57.5
10/21/2020 6:00,2020,10,21,6,56.46
10/21/2020 7:00,2020,10,21,7,54.8
10/21/2020 8:00,2020,10,21,8,48.86
10/21/2020 9:00,2020,10,21,9,46.71
10/21/2020 10:00,2020,10,21,10,43.9
10/21/2020 11:00,2020,10,21,11,38.83
10/21/2020 12:00,2020,10,21,12,39.8
10/21/2020 13:00,2020,10,21,13,43.67
10/21/2020 14:00,2020,10,21,14,48.58
10/21/2020 15:00,2020,10,21,15,58.68
10/21/2020 16:00,2020,10,21,16,64.13
10/21/2020 17:00,2020,10,21,17,64.53
10/21/2020 18:00,2020,10,21,18,63.82
10/21/2020 19:00,2020,10,21,19,62.11
10/21/2020 20:00,2020,10,21,20,59.74
10/21/2020 21:00,2020,10,21,21,57.26
10/21/2020 22:00,2020,10,21,22,55.32
10/21/2020 23:00,2020,10,21,23,52.68
10/22/2020 0:00,2020,10,22,0,50.88
10/22/2020 1:00,2020,10,22,1,51.22
10/22/2020 2:00,2020,10,22,2,51.56
10/22/2020 3:00,2020,10,22,3,56.84
10/22/2020 4:00,2020,10,22,4,60.47
10/22/2020 5:00,2020,10,22,5,61.07
10/22/2020 6:00,2020,10,22,6,57.95
10/22/2020 7:00,2020,10,22,7,56.89
10/22/2020 8:00,2020,10,22,8,55.81
10/22/2020 9:00,2020,10,22,9,44.6
10/22/2020 10:00,2020,10,22,10,41.89
10/22/2020 11:00,2020,10,22,11,39.79
10/22/2020 12:00,2020,10,22,12,40.5
10/22/2020 13:00,2020,10,22,13,42.36
10/22/2020 14:00,2020,10,22,14,50.62
10/22/2020 15:00,2020,10,22,15,61.88
10/22/2020 16:00,2020,10,22,16,68.13
10/22/2020 17:00,2020,10,22,17,65.69
10/22/2020 18:00,2020,10,22,18,68.98
10/22/2020 19:00,2020,10,22,19,63.11
10/22/2020 20:00,2020,10,22,20,61.72
10/22/2020 21:00,2020,10,22,21,62.91
10/22/2020 22:00,2020,10,22,22,55.6
10/22/2020 23:00,2020,10,22,23,56.18
10/23/2020 0:00,2020,10,23,0,51.8
10/23/2020 1:00,2020,10,23,1,52.9
10/23/2020 2:00,2020,10,23,2,52.1
10/23/2020 3:00,2020,10,23,3,53.06
10/23/2020 4:00,2020,10,23,4,60.41
10/23/2020 5:00,2020,10,23,5,61.23
10/23/2020 6:00,2020,10,23,6,61.07
10/23/2020 7:00,2020,10,23,7,57.52
10/23/2020 8:00,2020,10,23,8,54.66
10/23/2020 9:00,2020,10,23,9,46.4
10/23/2020 10:00,2020,10,23,10,41.91
10/23/2020 11:00,2020,10,23,11,38.02
10/23/2020 12:00,2020,10,23,12,38.36
10/23/2020 13:00,2020,10,23,13,44.34
10/23/2020 14:00,2020,10,23,14,50.51
10/23/2020 15:00,2020,10,23,15,59.63
10/23/2020 16:00,2020,10,23,16,67.97
10/23/2020 17:00,2020,10,23,17,72.72
10/23/2020 18:00,2020,10,23,18,71.5
10/23/2020 19:00,2020,10,23,19,66.68
10/23/2020 20:00,2020,10,23,20,63.63
10/23/2020 21:00,2020,10,23,21,62.17
10/23/2020 22:00,2020,10,23,22,57.82
10/23/2020 23:00,2020,10,23,23,56.79
10/24/2020 0:00,2020,10,24,0,55.91
10/24/2020 1:00,2020,10,24,1,52.82
10/24/2020 2:00,2020,10,24,2,53.57
10/24/2020 3:00,2020,10,24,3,55.25
10/24/2020 4:00,2020,10,24,4,61.97
10/24/2020 5:00,2020,10,24,5,67.09
10/24/2020 6:00,2020,10,24,6,63.27
10/24/2020 7:00,2020,10,24,7,55.71
10/24/2020 8:00,2020,10,24,8,49.85
10/24/2020 9:00,2020,10,24,9,44.3
10/24/2020 10:00,2020,10,24,10,41.33
10/24/2020 11:00,2020,10,24,11,39.48
10/24/2020 12:00,2020,10,24,12,36.98
10/24/2020 13:00,2020,10,24,13,41.14
10/24/2020 14:00,2020,10,24,14,46.45
10/24/2020 15:00,2020,10,24,15,58.34
10/24/2020 16:00,2020,10,24,16,70.85
10/24/2020 17:00,2020,10,24,17,70.89
10/24/2020 18:00,2020,10,24,18,69.39
10/24/2020 19:00,2020,10,24,19,68.02
10/24/2020 20:00,2020,10,24,20,67.39
10/24/2020 21:00,2020,10,24,21,61.48
10/24/2020 22:00,2020,10,24,22,61.16
10/24/2020 23:00,2020,10,24,23,59.07
10/25/2020 0:00,2020,10,25,0,57.91
10/25/2020 1:00,2020,10,25,1,54.39
10/25/2020 2:00,2020,10,25,2,55.08
10/25/2020 3:00,2020,10,25,3,59.47
10/25/2020 4:00,2020,10,25,4,63.43
10/25/2020 5:00,2020,10,25,5,59.86
10/25/2020 6:00,2020,10,25,6,59.51
10/25/2020 7:00,2020,10,25,7,55.27
10/25/2020 8:00,2020,10,25,8,50.71
10/25/2020 9:00,2020,10,25,9,50.74
10/25/2020 10:00,2020,10,25,10,41.29
10/25/2020 11:00,2020,10,25,11,40.3
10/25/2020 12:00,2020,10,25,12,38.85
10/25/2020 13:00,2020,10,25,13,43.34
10/25/2020 14:00,2020,10,25,14,50.56
10/25/2020 15:00,2020,10,25,15,59.48
10/25/2020 16:00,2020,10,25,16,68.47
10/25/2020 17:00,2020,10,25,17,69.71
10/25/2020 18:00,2020,10,25,18,71
10/25/2020 19:00,2020,10,25,19,69.43
10/25/2020 20:00,2020,10,25,20,67.12
10/25/2020 21:00,2020,10,25,21,63.62
10/25/2020 22:00,2020,10,25,22,61.72
10/25/2020 23:00,2020,10,25,23,61.42
10/26/2020 0:00,2020,10,26,0,57.12
10/26/2020 1:00,2020,10,26,1,54.55
10/26/2020 2:00,2020,10,26,2,57.4
10/26/2020 3:00,2020,10,26,3,62.28
10/26/2020 4:00,2020,10,26,4,62.87
10/26/2020 5:00,2020,10,26,5,65.52
10/26/2020 6:00,2020,10,26,6,65.15
10/26/2020 7:00,2020,10,26,7,59.61
10/26/2020 8:00,2020,10,26,8,56.34
10/26/2020 9:00,2020,10,26,9,48.75
10/26/2020 10:00,2020,10,26,10,42.97
10/26/2020 11:00,2020,10,26,11,42.61
10/26/2020 12:00,2020,10,26,12,41.96
10/26/2020 13:00,2020,10,26,13,42.24
10/26/2020 14:00,2020,10,26,14,56.49
10/26/2020 15:00,2020,10,26,15,62.44
10/26/2020 16:00,2020,10,26,16,66.23
10/26/2020 17:00,2020,10,26,17,67.17
10/26/2020 18:00,2020,10,26,18,66.23
10/26/2020 19:00,2020,10,26,19,68.76
10/26/2020 20:00,2020,10,26,20,70.34
10/26/2020 21:00,2020,10,26,21,66.5
10/26/2020 22:00,2020,10,26,22,63.76
10/26/2020 23:00,2020,10,26,23,65.07
10/27/2020 0:00,2020,10,27,0,64.48
10/27/2020 1:00,2020,10,27,1,63.89
10/27/2020 2:00,2020,10,27,2,64.87
10/27/2020 3:00,2020,10,27,3,67.98
10/27/2020 4:00,2020,10,27,4,72.34
10/27/2020 5:00,2020,10,27,5,75.1
10/27/2020 6:00,2020,10,27,6,73.82
10/27/2020 7:00,2020,10,27,7,63.82
10/27/2020 8:00,2020,10,27,8,59.21
10/27/2020 9:00,2020,10,27,9,52.06
10/27/2020 10:00,2020,10,27,10,46.73
10/27/2020 11:00,2020,10,27,11,44.04
10/27/2020 12:00,2020,10,27,12,43.21
10/27/2020 13:00,2020,10,27,13,45.06
10/27/2020 14:00,2020,10,27,14,55.5
10/27/2020 15:00,2020,10,27,15,67.96
10/27/2020 16:00,2020,10,27,16,71.91
10/27/2020 17:00,2020,10,27,17,76.27
10/27/2020 18:00,2020,10,27,18,75.39
10/27/2020 19:00,2020,10,27,19,72.62
10/27/2020 20:00,2020,10,27,20,67.72
10/27/2020 21:00,2020,10,27,21,67.61
10/27/2020 22:00,2020,10,27,22,63.39
10/27/2020 23:00,2020,10,27,23,61.38
10/28/2020 0:00,2020,10,28,0,62.06
10/28/2020 1:00,2020,10,28,1,60.77
10/28/2020 2:00,2020,10,28,2,60.86
10/28/2020 3:00,2020,10,28,3,64.66
10/28/2020 4:00,2020,10,28,4,66.68
10/28/2020 5:00,2020,10,28,5,66.42
10/28/2020 6:00,2020,10,28,6,62.63
10/28/2020 7:00,2020,10,28,7,61.84
10/28/2020 8:00,2020,10,28,8,55.09
10/28/2020 9:00,2020,10,28,9,49.09
10/28/2020 10:00,2020,10,28,10,44.61
10/28/2020 11:00,2020,10,28,11,44.66
10/28/2020 12:00,2020,10,28,12,46.19
10/28/2020 13:00,2020,10,28,13,50.82
10/28/2020 14:00,2020,10,28,14,58.96
10/28/2020 15:00,2020,10,28,15,65.87
10/28/2020 16:00,2020,10,28,16,75.66
10/28/2020 17:00,2020,10,28,17,74.07
10/28/2020 18:00,2020,10,28,18,75.28
10/28/2020 19:00,2020,10,28,19,74.13
10/28/2020 20:00,2020,10,28,20,72.57
10/28/2020 21:00,2020,10,28,21,69.63
10/28/2020 22:00,2020,10,28,22,64.92
10/28/2020 23:00,2020,10,28,23,67.43
10/29/2020 0:00,2020,10,29,0,62.85
10/29/2020 1:00,2020,10,29,1,62.15
10/29/2020 2:00,2020,10,29,2,65.68
10/29/2020 3:00,2020,10,29,3,68.9
10/29/2020 4:00,2020,10,29,4,75.73
10/29/2020 5:00,2020,10,29,5,71.59
10/29/2020 6:00,2020,10,29,6,67.24
10/29/2020 7:00,2020,10,29,7,66.53
10/29/2020 8:00,2020,10,29,8,55.81
10/29/2020 9:00,2020,10,29,9,47.95
10/29/2020 10:00,2020,10,29,10,44.93
10/29/2020 11:00,2020,10,29,11,45.19
10/29/2020 12:00,2020,10,29,12,44.2
10/29/2020 13:00,2020,10,29,13,48.96
10/29/2020 14:00,2020,10,29,14,56.43
10/29/2020 15:00,2020,10,29,15,68.77
10/29/2020 16:00,2020,10,29,16,73.22
10/29/2020 17:00,2020,10,29,17,74.89
10/29/2020 18:00,2020,10,29,18,76.73
10/29/2020 19:00,2020,10,29,19,74.92
10/29/2020 20:00,2020,10,29,20,74.46
10/29/2020 21:00,2020,10,29,21,69.02
10/29/2020 22:00,2020,10,29,22,67.09
10/29/2020 23:00,2020,10,29,23,65.56
10/30/2020 0:00,2020,10,30,0,64.23
10/30/2020 1:00,2020,10,30,1,63.92
10/30/2020 2:00,2020,10,30,2,64.63
10/30/2020 3:00,2020,10,30,3,67.06
10/30/2020 4:00,2020,10,30,4,73.29
10/30/2020 5:00,2020,10,30,5,72.69
10/30/2020 6:00,2020,10,30,6,70.16
10/30/2020 7:00,2020,10,30,7,63.37
10/30/2020 8:00,2020,10,30,8,55.54
10/30/2020 9:00,2020,10,30,9,48.39
10/30/2020 10:00,2020,10,30,10,45.06
10/30/2020 11:00,2020,10,30,11,42.15
10/30/2020 12:00,2020,10,30,12,45.5
10/30/2020 13:00,2020,10,30,13,46.2
10/30/2020 14:00,2020,10,30,14,57.54
10/30/2020 15:00,2020,10,30,15,67.26
10/30/2020 16:00,2020,10,30,16,74.07
10/30/2020 17:00,2020,10,30,17,78.38
10/30/2020 18:00,2020,10,30,18,77.38
10/30/2020 19:00,2020,10,30,19,75.9
10/30/2020 20:00,2020,10,30,20,76.6
10/30/2020 21:00,2020,10,30,21,73.46
10/30/2020 22:00,2020,10,30,22,69.49
10/30/2020 23:00,2020,10,30,23,69.05
10/31/2020 0:00,2020,10,31,0,69.03
10/31/2020 1:00,2020,10,31,1,67.88
10/31/2020 2:00,2020,10,31,2,70.52
10/31/2020 3:00,2020,10,31,3,77.27
10/31/2020 4:00,2020,10,31,4,80.72
10/31/2020 5:00,2020,10,31,5,83.14
10/31/2020 6:00,2020,10,31,6,75.65
10/31/2020 7:00,2020,10,31,7,71.6
10/31/2020 8:00,2020,10,31,8,63.81
10/31/2020 9:00,2020,10,31,9,57.88
10/31/2020 10:00,2020,10,31,10,55.84
10/31/2020 11:00,2020,10,31,11,55.54
10/31/2020 12:00,2020,10,31,12,52.15
10/31/2020 13:00,2020,10,31,13,53.61
10/31/2020 14:00,2020,10,31,14,59.79
10/31/2020 15:00,2020,10,31,15,69.17
10/31/2020 16:00,2020,10,31,16,75.18
10/31/2020 17:00,2020,10,31,17,77.03
10/31/2020 18:00,2020,10,31,18,80.24
10/31/2020 19:00,2020,10,31,19,78.01
10/31/2020 20:00,2020,10,31,20,78.28
10/31/2020 21:00,2020,10,31,21,78.7
10/31/2020 22:00,2020,10,31,22,79.07
10/31/2020 23:00,2020,10,31,23,78.07
11/1/2020 0:00,2020,11,1,0,74.85
11/1/2020 1:00,2020,11,1,1,73.14
11/1/2020 2:00,2020,11,1,2,72.97
11/1/2020 3:00,2020,11,1,3,78.33
11/1/2020 4:00,2020,11,1,4,83.65
11/1/2020 5:00,2020,11,1,5,85.57
11/1/2020 6:00,2020,11,1,6,77.07
11/1/2020 7:00,2020,11,1,7,75.18
11/1/2020 8:00,2020,11,1,8,63.39
11/1/2020 9:00,2020,11,1,9,56.07
11/1/2020 10:00,2020,11,1,10,50.8
11/1/2020 11:00,2020,11,1,11,49.1
11/1/2020 12:00,2020,11,1,12,50.7
11/1/2020 13:00,2020,11,1,13,51.74
11/1/2020 14:00,2020,11,1,14,60.74
11/1/2020 15:00,2020,11,1,15,68.06
11/1/2020 16:00,2020,11,1,16,68.67
11/1/2020 17:00,2020,11,1,17,77.89
11/1/2020 18:00,2020,11,1,18,78.69
11/1/2020 19:00,2020,11,1,19,76.14
11/1/2020 20:00,2020,11,1,20,74.7
11/1/2020 21:00,2020,11,1,21,73.44
11/1/2020 22:00,2020,11,1,22,73.09
11/1/2020 23:00,2020,11,1,23,69.22
11/2/2020 0:00,2020,11,2,0,70.61
11/2/2020 1:00,2020,11,2,1,69.65
11/2/2020 2:00,2020,11,2,2,69.16
11/2/2020 3:00,2020,11,2,3,72.64
11/2/2020 4:00,2020,11,2,4,79.01
11/2/2020 5:00,2020,11,2,5,81
11/2/2020 6:00,2020,11,2,6,74.85
11/2/2020 7:00,2020,11,2,7,68.92
11/2/2020 8:00,2020,11,2,8,64.13
11/2/2020 9:00,2020,11,2,9,58.87
11/2/2020 10:00,2020,11,2,10,53.25
11/2/2020 11:00,2020,11,2,11,52.01
11/2/2020 12:00,2020,11,2,12,52.47
11/2/2020 13:00,2020,11,2,13,54
11/2/2020 14:00,2020,11,2,14,63.26
11/2/2020 15:00,2020,11,2,15,77.26
11/2/2020 16:00,2020,11,2,16,83.46
11/2/2020 17:00,2020,11,2,17,85.74
11/2/2020 18:00,2020,11,2,18,86.16
11/2/2020 19:00,2020,11,2,19,86.87
11/2/2020 20:00,2020,11,2,20,84.79
11/2/2020 21:00,2020,11,2,21,78.41
11/2/2020 22:00,2020,11,2,22,74.07
11/2/2020 23:00,2020,11,2,23,73.44
11/3/2020 0:00,2020,11,3,0,68.61
11/3/2020 1:00,2020,11,3,1,68.56
11/3/2020 2:00,2020,11,3,2,68.11
11/3/2020 3:00,2020,11,3,3,73.11
11/3/2020 4:00,2020,11,3,4,78.29
11/3/2020 5:00,2020,11,3,5,80.97
11/3/2020 6:00,2020,11,3,6,80.63
11/3/2020 7:00,2020,11,3,7,70.59
11/3/2020 8:00,2020,11,3,8,61.75
11/3/2020 9:00,2020,11,3,9,52.1
11/3/2020 10:00,2020,11,3,10,51.07
11/3/2020 11:00,2020,11,3,11,50.8
11/3/2020 12:00,2020,11,3,12,52.08
11/3/2020 13:00,2020,11,3,13,55.18
11/3/2020 14:00,2020,11,3,14,65.19
11/3/2020 15:00,2020,11,3,15,74.69
11/3/2020 16:00,2020,11,3,16,82.56
11/3/2020 17:00,2020,11,3,17,88.55
11/3/2020 18:00,2020,11,3,18,88.67
11/3/2020 19:00,2020,11,3,19,90.44
11/3/2020 20:00,2020,11,3,20,85.3
11/3/2020 21:00,2020,11,3,21,82.21
11/3/2020 22:00,2020,11,3,22,79.05
11/3/2020 23:00,2020,11,3,23,76
